,n,Session,location.seconds.Unix,location.millis,location.gpstime,location.lat,location.lon,location.alt,location.track,location.speed.M-S,location.acc,location.nsats
813,814,13700,1457882139,595,1457882140.0,41.14251179,-8.58726529,66.4,30.9,8.0,3.0,10.0
814,815,13700,1457882141,535,1457882142.0,41.14263191,-8.58715957,66.7,32.7,8.0,3.0,10.0
815,816,13700,1457882143,555,1457882144.0,41.14275,-8.58705549,67.3,33.5,8.0,4.0,10.0
816,817,13700,1457882145,510,1457882146.0,41.14286836,-8.58694902,67.0,35.6,8.0,3.0,10.0
817,818,13700,1457882147,63,1457882148.0,41.14297584,-8.58683088,66.5,41.4,7.75,3.0,10.0
818,819,13700,1457882148,626,1457882149.0,41.1430217,-8.58676523,66.2,44.1,7.75,3.0,10.0
819,820,13700,1457882150,522,1457882151.0,41.14310818,-8.58663022,65.6,47.6,7.75,3.0,10.0
820,821,13700,1457882152,150,1457882153.0,41.14319303,-8.58649098,65.0,51.6,7.75,4.0,10.0
821,822,13700,1457882153,83,1457882154.0,41.14323319,-8.5864188,64.5,54.4,7.75,4.0,10.0
822,823,13700,1457882154,73,1457882155.0,41.14327414,-8.58634132,64.4,55.4,8.0,4.0,10.0
823,824,13700,1457882155,601,1457882156.0,41.1433141,-8.58626328,64.4,58.0,8.0,4.0,10.0
824,825,13700,1457882157,535,1457882158.0,41.14339526,-8.58607649,64.3,61.4,8.75,3.0,10.0
825,826,13700,1457882159,541,1457882160.0,41.14346347,-8.58587527,65.0,65.9,9.25,4.0,10.0
826,827,13700,1457882160,982,1457882162.0,41.14351267,-8.58565543,64.8,72.1,9.75,3.0,10.0
827,828,13700,1457882162,165,1457882163.0,41.14353778,-8.5855334,66.7,74.5,9.75,3.0,10.0
828,829,13700,1457882164,583,1457882165.0,41.14358037,-8.58529783,65.3,78.9,10.0,4.0,10.0
829,830,13700,1457882166,526,1457882167.0,41.14359588,-8.58506126,65.1,85.1,10.0,3.0,10.0
830,831,13700,1457882168,541,1457882169.0,41.14359941,-8.58482459,65.1,90.8,10.0,3.0,10.0
831,832,13700,1457882170,63,1457882171.0,41.14358872,-8.5845933,64.7,94.1,9.75,3.0,10.0
832,833,13700,1457882171,395,1457882172.0,41.14358436,-8.58447778,64.4,92.6,9.75,3.0,10.0
833,834,13700,1457882173,535,1457882174.0,41.14358357,-8.58424348,64.2,89.4,9.5,4.0,10.0
834,835,13700,1457882175,11,1457882176.0,41.14359741,-8.58401251,64.7,85.5,9.25,4.0,10.0
835,836,13700,1457882176,18,1457882177.0,41.14360367,-8.58390087,64.6,84.7,9.25,3.0,10.0
836,837,13700,1457882177,565,1457882178.0,41.14361158,-8.58379227,64.7,84.1,9.25,3.0,10.0
837,838,13700,1457882179,63,1457882180.0,41.14363778,-8.58357074,64.9,82.9,9.0,3.0,10.0
838,839,13700,1457882180,571,1457882181.0,41.14364691,-8.58346016,64.9,82.9,9.0,3.0,10.0
839,840,13700,1457882182,535,1457882183.0,41.14366932,-8.58323962,65.3,83.0,9.0,3.0,10.0
840,841,13700,1457882183,995,1457882185.0,41.14369713,-8.58302826,66.0,82.4,8.75,3.0,10.0
841,842,13700,1457882184,993,1457882186.0,41.14370594,-8.58292382,66.2,82.4,8.5,3.0,10.0
842,843,13700,1457882185,989,1457882187.0,41.14371689,-8.5828245,66.4,82.5,8.25,3.0,10.0
843,844,13700,1457882186,998,1457882188.0,41.14372421,-8.58272939,67.1,82.9,8.25,3.0,10.0
844,845,13700,1457882188,21,1457882189.0,41.14373449,-8.58263391,67.2,82.4,8.0,3.0,10.0
845,846,13700,1457882189,3,1457882190.0,41.14374006,-8.58254706,67.2,82.8,7.75,3.0,10.0
846,847,13700,1457882190,42,1457882191.0,41.14374483,-8.58245357,67.4,84.9,7.75,3.0,10.0
847,848,13700,1457882190,992,1457882192.0,41.14375064,-8.58236467,67.2,86.6,7.75,3.0,10.0
848,849,13700,1457882192,52,1457882193.0,41.14375351,-8.58227803,67.9,89.3,8.0,3.0,9.0
849,850,13700,1457882193,62,1457882194.0,41.14375942,-8.58218158,67.3,90.3,7.75,3.0,9.0
850,851,13700,1457882194,53,1457882195.0,41.1437531,-8.58209498,67.0,92.8,7.75,3.0,10.0
851,852,13700,1457882195,51,1457882196.0,41.14375029,-8.58199953,67.1,93.3,7.75,3.0,10.0
852,853,13700,1457882196,59,1457882197.0,41.14374775,-8.58190853,67.1,93.4,7.25,3.0,9.0
853,854,13700,1457882196,998,1457882198.0,41.14374385,-8.5818223,67.1,93.4,7.25,5.0,9.0
854,855,13700,1457882198,527,1457882199.0,41.14373464,-8.58171941,67.5,95.2,7.75,3.0,8.0
855,856,13700,1457882200,50,1457882201.0,41.1437204,-8.58155117,67.7,99.0,7.5,5.0,9.0
856,857,13700,1457882201,532,1457882202.0,41.14371592,-8.58145663,68.1,96.7,7.75,5.0,10.0
857,858,13700,1457882203,549,1457882204.0,41.14370221,-8.58126868,67.7,96.2,7.5,4.0,11.0
858,859,13700,1457882205,600,1457882206.0,41.1436964,-8.58109207,66.6,92.2,7.25,5.0,11.0
859,860,13700,1457882207,33,1457882208.0,41.14370029,-8.58091491,66.7,91.5,7.0,4.0,11.0
860,861,13700,1457882208,34,1457882209.0,41.14372089,-8.58082448,66.1,88.4,7.0,4.0,9.0
861,862,13700,1457882208,998,1457882210.0,41.14372148,-8.58074119,66.6,91.3,7.0,3.0,7.0
862,863,13700,1457882210,519,1457882211.0,41.14372031,-8.58065546,67.4,85.6,7.0,3.0,8.0
863,864,13700,1457882212,35,1457882213.0,41.14373575,-8.58048437,67.8,81.2,7.0,3.0,7.0
864,865,13700,1457882213,41,1457882214.0,41.14374771,-8.58039493,68.0,79.2,7.25,3.0,7.0
865,866,13700,1457882214,37,1457882215.0,41.14376068,-8.58031781,67.5,76.6,7.25,3.0,7.0
866,867,13700,1457882214,994,1457882216.0,41.14377577,-8.5802341,67.4,76.6,7.25,4.0,7.0
867,868,13700,1457882216,20,1457882217.0,41.14378722,-8.58015878,67.1,73.0,7.25,3.0,7.0
868,869,13700,1457882217,59,1457882218.0,41.1438064,-8.58007979,66.9,70.7,7.0,3.0,6.0
869,870,13700,1457882217,999,1457882219.0,41.14382745,-8.58000018,66.8,70.7,7.0,4.0,6.0
870,871,13700,1457882218,990,1457882220.0,41.14385196,-8.5799326,66.4,67.4,6.75,4.0,9.0
871,872,13700,1457882220,81,1457882221.0,41.14388037,-8.57988951,65.9,64.9,6.25,4.0,7.0
872,873,13700,1457882221,8,1457882222.0,41.14390481,-8.5798354,65.4,62.8,6.0,3.0,10.0
873,874,13700,1457882222,537,1457882223.0,41.1439252,-8.57978525,65.9,61.0,5.0,3.0,10.0
874,875,13700,1457882224,576,1457882225.0,41.14394869,-8.57973427,65.4,57.8,2.25,3.0,10.0
875,876,13700,1457882226,518,1457882227.0,41.14396083,-8.57970989,65.7,55.5,1.75,3.0,10.0
876,877,13700,1457882228,529,1457882229.0,41.14397991,-8.57967146,66.2,57.8,2.5,3.0,9.0
877,878,13700,1457882230,83,1457882231.0,41.14400878,-8.57961227,66.4,57.2,3.5,3.0,9.0
878,879,13700,1457882231,50,1457882232.0,41.14402492,-8.57957869,66.0,53.5,3.25,3.0,9.0
879,880,13700,1457882232,28,1457882233.0,41.1440403,-8.57955246,66.0,55.7,3.0,3.0,9.0
880,881,13700,1457882233,55,1457882234.0,41.14405518,-8.57952697,65.8,55.3,3.0,3.0,8.0
881,882,13700,1457882234,73,1457882235.0,41.14406901,-8.57950098,65.9,56.5,3.0,3.0,9.0
882,883,13700,1457882235,47,1457882236.0,41.14408168,-8.57947419,66.4,56.2,3.0,3.0,8.0
883,884,13700,1457882236,56,1457882237.0,41.14409466,-8.57944447,66.7,56.0,3.0,3.0,9.0
884,885,13700,1457882237,68,1457882238.0,41.14410915,-8.57941161,66.4,56.4,3.25,3.0,10.0
885,886,13700,1457882238,74,1457882239.0,41.14412498,-8.57938011,66.4,56.4,3.25,5.0,10.0
886,887,13700,1457882239,1457882240,41.14414857,-8.57932569,66.9,56.9,4.25,4.0,10.0,
887,888,13700,1457882240,68,1457882241.0,41.14418227,-8.57925389,65.6,56.6,5.0,4.0,9.0
888,889,13700,1457882241,47,1457882242.0,41.14421324,-8.57919457,65.6,58.0,5.5,4.0,9.0
889,890,13700,1457882242,49,1457882243.0,41.14424751,-8.57915237,65.2,56.5,5.5,4.0,9.0
890,891,13700,1457882243,56,1457882244.0,41.14427509,-8.5790991,65.2,56.5,5.25,5.0,10.0
891,892,13700,1457882243,992,1457882245.0,41.14430086,-8.57904763,65.3,56.5,5.25,8.0,10.0
892,893,13700,1457882245,7,1457882246.0,41.14431083,-8.57896676,64.6,64.8,6.0,7.0,8.0
893,894,13700,1457882246,24,1457882247.0,41.14434376,-8.5789021,66.1,63.8,6.25,6.0,9.0
894,895,13700,1457882247,14,1457882248.0,41.14436812,-8.57883649,67.0,63.8,6.25,7.0,9.0
895,896,13700,1457882248,46,1457882249.0,41.14438771,-8.57877038,66.8,68.1,7.0,6.0,7.0
896,897,13700,1457882249,62,1457882250.0,41.14440968,-8.5787056,66.7,65.0,6.75,6.0,9.0
897,898,13700,1457882250,63,1457882251.0,41.14442138,-8.57862305,66.1,68.2,6.5,6.0,8.0
898,899,13700,1457882251,18,1457882252.0,41.14443882,-8.57854487,65.4,70.6,5.75,5.0,8.0
899,900,13700,1457882252,57,1457882253.0,41.14445914,-8.57848579,65.4,70.0,5.25,4.0,9.0
900,901,13700,1457882253,106,1457882254.0,41.14448099,-8.57842314,65.6,72.0,4.25,4.0,9.0
901,902,13700,1457882254,70,1457882255.0,41.14448932,-8.57838681,65.4,75.0,2.5,4.0,9.0
902,903,13700,1457882255,47,1457882256.0,41.14448165,-8.57838625,65.2,76.4,1.0,4.0,7.0
903,904,13700,1457882256,48,1457882257.0,41.14449402,-8.5783728,65.1,76.4,0.25,3.0,8.0
904,905,13700,1457882257,15,1457882258.0,41.1445056,-8.57836363,65.1,3.0,7.0,,
905,906,13700,1457882258,35,1457882259.0,41.14450897,-8.57836739,64.9,3.0,8.0,,
906,907,13700,1457882259,61,1457882260.0,41.14450953,-8.5783739,65.0,3.0,8.0,,
907,908,13700,1457882260,65,1457882261.0,41.14450909,-8.57837342,64.7,3.0,8.0,,
908,909,13700,1457882261,65,1457882262.0,41.14451151,-8.5783723,64.7,3.0,7.0,,
909,910,13700,1457882262,72,1457882263.0,41.14451179,-8.57837109,64.7,73.4,0.75,3.0,9.0
910,911,13700,1457882263,561,1457882264.0,41.14451571,-8.57834291,64.6,74.4,2.25,3.0,10.0
911,912,13700,1457882265,40,1457882266.0,41.14452461,-8.5782787,64.4,75.0,3.5,3.0,9.0
912,913,13700,1457882266,11,1457882267.0,41.1445327,-8.5782389,64.4,75.0,3.5,5.0,9.0
913,914,13700,1457882267,530,1457882268.0,41.14454785,-8.57820776,64.2,74.6,3.25,4.0,9.0
914,915,13700,1457882269,544,1457882270.0,41.14455802,-8.57813516,63.5,78.5,3.0,5.0,11.0
915,916,13700,1457882271,1,1457882272.0,41.14456611,-8.57806602,63.6,80.9,3.0,4.0,11.0
916,917,13700,1457882271,999,1457882273.0,41.14456888,-8.57802946,63.7,82.0,3.0,4.0,11.0
917,918,13700,1457882273,1457882274,41.14455822,-8.57790959,63.0,86.2,6.75,3.0,9.0,
918,919,13700,1457882274,521,1457882275.0,41.14456461,-8.57781838,62.5,81.5,8.0,3.0,9.0
919,920,13700,1457882276,30,1457882277.0,41.14461656,-8.57763048,60.8,71.0,8.75,4.0,12.0
920,921,13700,1457882277,574,1457882278.0,41.14468654,-8.57758084,59.6,45.1,8.25,4.0,11.0
921,922,13700,1457882279,612,1457882280.0,41.14485877,-8.57763822,60.7,334.1,9.0,3.0,11.0
922,923,13700,1457882281,562,1457882282.0,41.14499296,-8.57778562,61.0,318.5,9.75,3.0,11.0
923,924,13700,1457882283,523,1457882284.0,41.14513909,-8.57795177,60.7,320.1,10.75,3.0,11.0
924,925,13700,1457882285,564,1457882286.0,41.14528065,-8.5781235,60.4,318.8,10.75,3.0,11.0
925,926,13700,1457882287,60,1457882288.0,41.1454283,-8.57827606,59.7,318.7,10.5,3.0,12.0
926,927,13700,1457882288,596,1457882289.0,41.14549611,-8.5783578,59.7,318.3,10.25,3.0,11.0
927,928,13700,1457882290,530,1457882291.0,41.1455991,-8.57847844,60.1,319.0,6.75,4.0,11.0
928,929,13700,1457882292,167,1457882293.0,41.14564921,-8.5785336,60.3,319.0,3.25,3.0,12.0
929,930,13700,1457882294,19,1457882295.0,41.14568515,-8.57857603,60.1,319.4,2.75,4.0,12.0
930,931,13700,1457882295,240,1457882296.0,41.1457053,-8.57859571,60.6,320.1,2.75,3.0,12.0
931,932,13700,1457882297,555,1457882298.0,41.14574067,-8.57864023,60.5,320.1,2.75,4.0,12.0
932,933,13700,1457882299,563,1457882300.0,41.14577746,-8.57868023,60.7,320.5,2.5,3.0,12.0
933,934,13700,1457882301,109,1457882302.0,41.14579756,-8.57869929,60.6,321.1,1.5,4.0,12.0
934,935,13700,1457882302,649,1457882303.0,41.14580878,-8.57871094,60.6,321.7,1.5,4.0,12.0
935,936,13700,1457882304,621,1457882305.0,41.14583344,-8.57873317,60.9,324.5,1.5,3.0,12.0
936,937,13700,1457882306,557,1457882307.0,41.14586177,-8.57875622,59.9,328.6,1.75,3.0,12.0
937,938,13700,1457882308,38,1457882309.0,41.14589068,-8.57877874,60.1,330.4,1.75,5.0,12.0
938,939,13700,1457882309,565,1457882310.0,41.14590659,-8.5787903,60.3,333.5,1.75,4.0,12.0
939,940,13700,1457882311,561,1457882312.0,41.14593821,-8.57881045,61.0,338.2,1.75,3.0,12.0
940,941,13700,1457882313,546,1457882314.0,41.14600946,-8.57883768,61.9,344.8,4.5,4.0,12.0
941,942,13700,1457882315,615,1457882316.0,41.14615477,-8.57889494,61.7,336.2,7.0,4.0,12.0
942,943,13700,1457882317,114,1457882318.0,41.1462464,-8.5790277,62.2,306.1,7.5,3.0,11.0
943,944,13700,1457882318,622,1457882319.0,41.14626475,-8.57910833,61.9,289.7,7.75,3.0,12.0
944,945,13700,1457882320,46,1457882321.0,41.14627761,-8.57930038,61.7,278.0,8.25,3.0,12.0
945,946,13700,1457882321,34,1457882322.0,41.14630219,-8.57939377,61.0,288.0,8.25,4.0,12.0
946,947,13700,1457882322,566,1457882323.0,41.14634234,-8.57948999,61.4,297.9,8.75,3.0,12.0
947,948,13700,1457882324,574,1457882325.0,41.14645648,-8.57968809,61.6,309.6,10.5,4.0,11.0
948,949,13700,1457882326,72,1457882327.0,41.14659067,-8.57989103,63.0,311.0,11.5,4.0,11.0
949,950,13700,1457882327,604,1457882328.0,41.1466681,-8.57999386,63.7,315.6,11.75,4.0,11.0
950,951,13700,1457882329,8,1457882330.0,41.14685694,-8.58012943,65.5,335.2,12.0,4.0,10.0
951,952,13700,1457882330,13,1457882331.0,41.14696741,-8.58016025,66.6,347.3,12.0,3.0,10.0
952,953,13700,1457882331,38,1457882332.0,41.1470736,-8.58016126,64.2,358.9,12.0,3.0,9.0
953,954,13700,1457882332,222,1457882333.0,41.14718108,-8.58013454,66.4,9.3,12.0,3.0,9.0
954,955,13700,1457882334,567,1457882335.0,41.14738672,-8.58001934,68.8,24.9,12.25,3.0,11.0
955,956,13700,1457882336,608,1457882337.0,41.14758624,-8.57987736,70.6,28.6,12.5,3.0,11.0
956,957,13700,1457882338,89,1457882339.0,41.14777977,-8.57973063,72.7,29.3,12.5,3.0,11.0
957,958,13700,1457882339,613,1457882340.0,41.14787662,-8.57965667,73.4,29.6,12.5,3.0,11.0
958,959,13700,1457882341,563,1457882342.0,41.14807639,-8.5795033,74.4,30.0,13.0,3.0,12.0
959,960,13700,1457882343,558,1457882344.0,41.14829834,-8.57933002,75.7,30.0,14.5,3.0,12.0
960,961,13700,1457882345,141,1457882346.0,41.1485247,-8.57915723,76.7,28.4,14.5,3.0,12.0
961,962,13700,1457882346,654,1457882347.0,41.1486458,-8.57908824,77.3,25.3,14.5,3.0,12.0
962,963,13700,1457882348,38,1457882349.0,41.14889364,-8.57896145,78.5,21.3,14.5,4.0,12.0
963,964,13700,1457882349,107,1457882350.0,41.14902128,-8.57890725,79.0,19.4,14.75,3.0,12.0
964,965,13700,1457882350,575,1457882351.0,41.14915351,-8.57885516,79.5,17.1,15.25,3.0,11.0
965,966,13700,1457882352,152,1457882353.0,41.14943685,-8.57877604,81.1,11.4,16.0,4.0,11.0
966,967,13700,1457882353,668,1457882354.0,41.14958351,-8.57874576,82.1,8.4,16.25,3.0,11.0
967,968,13700,1457882355,20,1457882356.0,41.14986605,-8.57872366,84.1,2.6,15.5,3.0,10.0
968,969,13700,1457882356,22,1457882357.0,41.14999265,-8.57873083,84.5,359.6,14.5,3.0,10.0
969,970,13700,1457882357,139,1457882358.0,41.15011798,-8.57874134,75.6,356.3,14.0,3.0,11.0
970,971,13700,1457882359,564,1457882360.0,41.15037062,-8.57879154,83.9,351.0,14.25,3.0,11.0
971,972,13700,1457882361,25,1457882362.0,41.15062461,-8.57886815,87.9,345.9,14.5,4.0,11.0
972,973,13700,1457882362,558,1457882363.0,41.15074573,-8.57891749,89.2,343.0,14.5,3.0,12.0
973,974,13700,1457882364,573,1457882365.0,41.15099534,-8.57905897,91.2,335.1,15.25,3.0,12.0
974,975,13700,1457882366,118,1457882367.0,41.15128255,-8.57930441,93.5,326.1,19.75,3.0,12.0
975,976,13700,1457882367,641,1457882368.0,41.15144887,-8.57945127,95.0,326.1,22.0,3.0,12.0
976,977,13700,1457882369,591,1457882370.0,41.15180146,-8.5798259,98.0,320.6,25.75,3.0,12.0
977,978,13700,1457882371,570,1457882372.0,41.15217962,-8.58027982,101.5,317.6,28.75,3.0,12.0
978,979,13700,1457882373,635,1457882374.0,41.15257226,-8.58075645,104.6,317.1,30.0,3.0,12.0
979,980,13700,1457882375,83,1457882376.0,41.15299967,-8.58125592,108.5,319.0,31.75,3.0,12.0
980,981,13700,1457882376,618,1457882377.0,41.1532278,-8.58150509,111.0,320.6,32.75,3.0,12.0
981,982,13700,1457882378,555,1457882379.0,41.15372419,-8.58198647,115.1,324.8,34.5,3.0,12.0
982,983,13700,1457882380,50,1457882381.0,41.15428792,-8.58240479,119.4,332.4,36.0,3.0,12.0
983,984,13700,1457882381,184,1457882382.0,41.15458547,-8.58257191,99.9,336.1,35.5,3.0,12.0
984,985,13700,1457882382,119,1457882383.0,41.15488642,-8.58272189,111.8,339.3,35.75,3.0,12.0
985,986,13700,1457882383,655,1457882384.0,41.15519597,-8.58284952,118.6,342.0,36.25,3.0,12.0
986,987,13700,1457882385,21,1457882386.0,41.15581272,-8.58304142,125.4,348.1,35.0,4.0,12.0
987,988,13700,1457882386,62,1457882387.0,41.15611321,-8.58310088,118.5,351.0,34.0,4.0,12.0
988,989,13700,1457882387,27,1457882388.0,41.15640247,-8.58310513,124.5,357.3,32.25,4.0,12.0
989,990,13700,1457882388,16,1457882389.0,41.15669015,-8.58308719,128.3,1.9,31.75,3.0,10.0
990,991,13700,1457882389,16,1457882390.0,41.15697121,-8.58304395,130.6,5.3,31.25,3.0,10.0
991,992,13700,1457882390,85,1457882391.0,41.1572441,-8.58299014,132.6,8.3,30.5,3.0,10.0
992,993,13700,1457882391,7,1457882392.0,41.1575103,-8.58291867,134.3,11.0,30.0,3.0,11.0
993,994,13700,1457882392,27,1457882393.0,41.15776698,-8.58283191,136.0,13.3,29.75,3.0,11.0
994,995,13700,1457882393,18,1457882394.0,41.15802687,-8.5827407,137.2,15.4,29.5,3.0,11.0
995,996,13700,1457882394,8,1457882395.0,41.15827813,-8.58263501,138.0,17.3,29.25,3.0,11.0
996,997,13700,1457882395,13,1457882396.0,41.15852558,-8.58253025,132.7,17.8,28.75,3.0,11.0
997,998,13700,1457882396,41,1457882397.0,41.15876657,-8.5824307,136.1,17.8,28.5,3.0,11.0
998,999,13700,1457882397,42,1457882398.0,41.15900953,-8.58232848,138.2,17.7,28.25,3.0,11.0
999,1000,13700,1457882398,16,1457882399.0,41.15924722,-8.58222586,139.2,17.7,28.0,3.0,11.0
1000,1001,13700,1457882399,17,1457882400.0,41.15948756,-8.58212621,140.0,17.7,27.75,3.0,11.0
1001,1002,13700,1457882400,42,1457882401.0,41.1597283,-8.5820312,140.3,17.4,27.75,3.0,11.0
1002,1003,13700,1457882401,8,1457882402.0,41.15996548,-8.58193349,140.8,17.2,27.75,3.0,11.0
1003,1004,13700,1457882402,19,1457882403.0,41.16020094,-8.58183453,140.9,17.0,27.75,3.0,11.0
1004,1005,13700,1457882403,15,1457882404.0,41.16044238,-8.58174079,141.5,16.9,27.75,3.0,11.0
1005,1006,13700,1457882404,12,1457882405.0,41.16067997,-8.58164505,142.0,16.9,27.75,3.0,11.0
1006,1007,13700,1457882405,24,1457882406.0,41.16092122,-8.5815507,142.6,17.0,27.5,3.0,11.0
1007,1008,13700,1457882406,16,1457882407.0,41.16115998,-8.58145482,143.5,17.4,27.5,3.0,11.0
1008,1009,13700,1457882407,29,1457882408.0,41.16139882,-8.5813553,144.3,17.2,27.25,3.0,11.0
1009,1010,13700,1457882408,17,1457882409.0,41.16163373,-8.5812596,145.3,17.1,27.0,3.0,11.0
1010,1011,13700,1457882409,9,1457882410.0,41.16186418,-8.5811747,140.0,16.0,26.75,3.0,10.0
1011,1012,13700,1457882410,59,1457882411.0,41.16209604,-8.58111114,144.0,12.4,26.25,3.0,10.0
1012,1013,13700,1457882411,11,1457882412.0,41.16233145,-8.58107605,146.5,7.1,26.0,4.0,9.0
1013,1014,13700,1457882412,25,1457882413.0,41.16255883,-8.58106763,148.6,2.0,25.75,3.0,9.0
1014,1015,13700,1457882413,17,1457882414.0,41.16277902,-8.58109222,150.3,356.4,25.25,3.0,8.0
1015,1016,13700,1457882414,22,1457882415.0,41.16300178,-8.58114254,151.7,351.1,25.25,3.0,10.0
1016,1017,13700,1457882415,11,1457882416.0,41.16321702,-8.58121823,153.4,346.0,25.0,3.0,12.0
1017,1018,13700,1457882416,32,1457882417.0,41.163425,-8.58130864,154.9,341.6,24.75,3.0,11.0
1018,1019,13700,1457882417,16,1457882418.0,41.16362549,-8.5814173,156.6,338.2,24.25,3.0,10.0
1019,1020,13700,1457882418,17,1457882419.0,41.16382203,-8.58151692,158.9,337.2,24.25,4.0,12.0
1020,1021,13700,1457882419,537,1457882420.0,41.16402162,-8.58163487,159.3,336.5,23.75,4.0,12.0
1021,1022,13700,1457882421,615,1457882422.0,41.16439851,-8.58186433,163.2,336.4,22.75,3.0,12.0
1022,1023,13700,1457882423,556,1457882424.0,41.16477148,-8.58207842,166.6,336.1,22.5,3.0,12.0
1023,1024,13700,1457882425,566,1457882426.0,41.16513787,-8.58229162,169.7,336.3,22.25,3.0,12.0
1024,1025,13700,1457882427,10,1457882428.0,41.16550129,-8.58252595,173.0,332.8,22.5,3.0,12.0
1025,1026,13700,1457882428,34,1457882429.0,41.16567509,-8.58265953,174.4,328.9,22.0,3.0,11.0
1026,1027,13700,1457882429,40,1457882430.0,41.16583355,-8.58279367,176.0,325.5,21.0,3.0,10.0
1027,1028,13700,1457882430,83,1457882431.0,41.16598915,-8.58294653,160.5,322.4,21.25,3.0,9.0
1028,1029,13700,1457882431,35,1457882432.0,41.16613465,-8.58311178,161.9,317.8,21.0,3.0,11.0
1029,1030,13700,1457882432,80,1457882433.0,41.16626521,-8.58329114,162.6,312.2,21.0,3.0,9.0
1030,1031,13700,1457882433,76,1457882434.0,41.16638821,-8.58348034,163.2,306.6,21.0,3.0,8.0
1031,1032,13700,1457882434,72,1457882435.0,41.16649793,-8.58369428,163.8,301.8,21.75,3.0,9.0
1032,1033,13700,1457882435,70,1457882436.0,41.16658141,-8.58392037,164.3,294.9,21.0,3.0,9.0
1033,1034,13700,1457882436,40,1457882437.0,41.16664948,-8.58415454,164.9,289.4,20.75,3.0,10.0
1034,1035,13700,1457882437,67,1457882438.0,41.16670054,-8.58439091,165.0,284.6,20.75,3.0,8.0
1035,1036,13700,1457882438,20,1457882439.0,41.16673185,-8.58462338,165.4,279.9,20.75,3.0,8.0
1036,1037,13700,1457882439,11,1457882440.0,41.16676388,-8.58486602,165.9,279.9,20.75,5.0,8.0
1037,1038,13700,1457882440,27,1457882441.0,41.16677243,-8.58510931,165.8,274.4,20.5,3.0,8.0
1038,1039,13700,1457882441,35,1457882442.0,41.16678763,-8.58535545,166.2,274.5,20.25,3.0,7.0
1039,1040,13700,1457882442,58,1457882443.0,41.16680482,-8.58559151,166.2,276.2,20.25,3.0,8.0
1040,1041,13700,1457882443,20,1457882444.0,41.16682465,-8.58583123,166.4,276.2,20.25,5.0,8.0
1041,1042,13700,1457882444,67,1457882445.0,41.16687129,-8.58606548,167.9,284.5,20.0,3.0,7.0
1042,1043,13700,1457882445,90,1457882446.0,41.16692633,-8.58628804,168.3,290.1,19.75,3.0,8.0
1043,1044,13700,1457882446,72,1457882447.0,41.1669981,-8.5864983,168.6,294.8,20.0,3.0,7.0
1044,1045,13700,1457882447,20,1457882448.0,41.16708633,-8.5866983,167.5,299.8,19.25,3.0,6.0
1045,1046,13700,1457882448,12,1457882449.0,41.16717289,-8.58689795,168.0,299.8,19.25,5.0,6.0
1046,1047,13700,1457882449,15,1457882450.0,41.16729164,-8.5870704,166.5,305.9,19.0,5.0,8.0
1047,1048,13700,1457882450,73,1457882451.0,41.16740538,-8.58715918,176.3,317.9,17.25,3.0,9.0
1048,1049,13700,1457882451,12,1457882452.0,41.16752266,-8.5872801,181.6,327.5,16.0,3.0,6.0
1049,1050,13700,1457882452,14,1457882453.0,41.16765426,-8.58737378,183.8,334.6,14.75,3.0,7.0
1050,1051,13700,1457882453,544,1457882454.0,41.16776179,-8.58743095,187.0,341.3,13.5,3.0,8.0
1051,1052,13700,1457882455,31,1457882456.0,41.16797476,-8.58748157,189.6,353.1,10.75,3.0,7.0
1052,1053,13700,1457882456,52,1457882457.0,41.16806349,-8.58749021,190.0,355.9,9.5,3.0,7.0
1053,1054,13700,1457882457,60,1457882458.0,41.16813178,-8.58749121,175.6,359.0,7.75,4.0,8.0
1054,1055,13700,1457882458,136,1457882459.0,41.1681908,-8.58748189,174.3,3.1,5.5,4.0,8.0
1055,1056,13700,1457882459,25,1457882460.0,41.16822772,-8.58747005,173.9,8.7,3.5,4.0,8.0
1056,1057,13700,1457882460,71,1457882461.0,41.16824404,-8.58746148,172.8,7.5,2.25,5.0,8.0
1057,1058,13700,1457882461,38,1457882462.0,41.16826856,-8.58746192,173.1,9.6,3.25,5.0,7.0
1058,1059,13700,1457882462,14,1457882463.0,41.16830409,-8.58745135,173.3,8.1,5.0,5.0,8.0
1059,1060,13700,1457882463,542,1457882464.0,41.16836221,-8.58744334,173.5,14.5,6.75,5.0,9.0
1060,1061,13700,1457882465,74,1457882466.0,41.16849279,-8.58738453,173.5,16.2,9.25,5.0,7.0
1061,1062,13700,1457882466,69,1457882467.0,41.16858301,-8.58735096,174.3,19.4,10.75,4.0,9.0
1062,1063,13700,1457882467,70,1457882468.0,41.16868242,-8.58731829,174.8,19.3,11.5,4.0,9.0
1063,1064,13700,1457882468,69,1457882469.0,41.16878128,-8.58726727,175.0,20.1,12.5,4.0,9.0
1064,1065,13700,1457882469,45,1457882470.0,41.16889811,-8.58722776,175.5,20.5,13.25,4.0,9.0
1065,1066,13700,1457882470,77,1457882471.0,41.16901532,-8.58718067,175.6,17.6,13.25,4.0,8.0
1066,1067,13700,1457882471,64,1457882472.0,41.16913453,-8.58714107,178.4,16.2,13.0,3.0,8.0
1067,1068,13700,1457882472,64,1457882473.0,41.16925176,-8.58709453,179.8,17.1,12.75,3.0,8.0
1068,1069,13700,1457882473,64,1457882474.0,41.16935855,-8.58704786,179.2,20.1,12.75,3.0,8.0
